mean_pred,frac_pos
0.03911680199702038,0.018558951965065504
0.21134005353424717,0.21311475409836064
0.43378806739556985,0.43169398907103823
0.5915594672271779,0.5818777292576419
0.6848807706207526,0.6666666666666666
0.7488357318555071,0.7693989071038252
0.8009129196535552,0.7980349344978166
0.8510090786902631,0.8448087431693989
0.9054845735674999,0.9060109289617486
0.9631606719119059,0.9574235807860262
