mean_pred,frac_pos
0.05366353292270323,0.03165938864628821
0.2791532583168296,0.24262295081967214
0.5417164972571076,0.5366120218579234
0.6910053654919546,0.6724890829694323
0.774433012086837,0.7759562841530054
0.8269288021358636,0.8240437158469945
0.8653664540775998,0.851528384279476
0.9025577786190262,0.898360655737705
0.937129263734557,0.9398907103825137
0.9744937310572795,0.9759825327510917
